@relation abalone

@attribute Sex numeric
@attribute Length numeric
@attribute Diameter numeric
@attribute Height numeric
@attribute Whole_weight numeric
@attribute Shucked_weight numeric
@attribute Viscera_weight numeric
@attribute Shell_weight numeric
@attribute Rings numeric

@data
0.5,0.641892,0.630252,0.132743,0.296795,0.264963,0.25609,0.220727,0.25
0,0.641892,0.621849,0.132743,0.293784,0.275723,0.231731,0.21425,0.321429
0,0.655405,0.630252,0.128319,0.317868,0.311365,0.233048,0.231689,0.285714
0,0.655405,0.655462,0.141593,0.316805,0.281775,0.285714,0.219233,0.25
0.5,0.655405,0.647059,0.137168,0.226138,0.225286,0.231731,0.242651,0.25
0,0.655405,0.605042,0.128319,0.301045,0.2885,0.247531,0.20279,0.25
0,0.662162,0.672269,0.132743,0.339118,0.306321,0.314681,0.227703,0.285714
0,0.662162,0.638655,0.132743,0.34992,0.389038,0.239631,0.203787,0.25
0.5,0.662162,0.663866,0.154867,0.356827,0.299933,0.312047,0.262083,0.285714
0,0.668919,0.680672,0.132743,0.366743,0.363484,0.267281,0.247633,0.285714
0.5,0.668919,0.655462,0.128319,0.310076,0.276395,0.285056,0.217738,0.25
1,0.668919,0.647059,0.132743,0.26669,0.229657,0.210007,0.221724,0.25
0.5,0.675676,0.680672,0.128319,0.351514,0.31271,0.300856,0.262581,0.214286
0.5,0.675676,0.663866,0.141593,0.377546,0.373235,0.281106,0.255107,0.321429
0,0.675676,0.638655,0.123894,0.298743,0.268998,0.250823,0.219731,0.285714
0.5,0.675676,0.697479,0.146018,0.307066,0.291863,0.258723,0.235675,0.285714
0,0.675676,0.672269,0.119469,0.320524,0.284802,0.258723,0.257598,0.285714
1,0.675676,0.638655,0.115044,0.284399,0.2115,0.283081,0.242651,0.321429
0,0.675676,0.655462,0.150442,0.361431,0.368527,0.285714,0.22571,0.285714
0,0.675676,0.655462,0.128319,0.299274,0.278413,0.255431,0.217738,0.285714
0,0.682432,0.672269,0.132743,0.393837,0.319771,0.283081,0.262581,0.25
0,0.682432,0.672269,0.172566,0.657694,0.634835,0.560237,0.437967,0.285714
0,0.682432,0.655462,0.119469,0.287586,0.253194,0.251481,0.217738,0.285714
0,0.682432,0.663866,0.123894,0.339826,0.32616,0.238315,0.250623,0.285714
0,0.682432,0.663866,0.128319,0.354347,0.367182,0.259381,0.227205,0.25
0.5,0.682432,0.663866,0.137168,0.32867,0.258238,0.323239,0.262581,0.285714
0,0.689189,0.680672,0.128319,0.32991,0.32078,0.239631,0.232686,0.285714
0,0.689189,0.689076,0.141593,0.337701,0.308339,0.310072,0.262581,0.214286
0,0.695946,0.697479,0.132743,0.351868,0.322798,0.304806,0.237668,0.25
0.5,0.709459,0.705882,0.141593,0.362848,0.325488,0.327847,0.254111,0.285714
0,0.709459,0.672269,0.150442,0.421286,0.467384,0.314681,0.237668,0.25
0.5,0.709459,0.689076,0.132743,0.389764,0.366174,0.344305,0.247633,0.25
0,0.709459,0.689076,0.137168,0.359306,0.343645,0.323897,0.22272,0.321429
0.5,0.716216,0.697479,0.146018,0.416327,0.410222,0.298881,0.289487,0.285714
0,0.716216,0.705882,0.123894,0.395077,0.372562,0.337722,0.27155,0.285714
0,0.716216,0.714286,0.150442,0.418452,0.39072,0.310731,0.3144,0.321429
0.5,0.716216,0.705882,0.146018,0.373296,0.290518,0.288348,0.35426,0.285714
0,0.722973,0.722689,0.141593,0.358597,0.356759,0.278473,0.239163,0.25
0,0.722973,0.722689,0.128319,0.470515,0.525891,0.296248,0.284006,0.285714
0,0.722973,0.697479,0.146018,0.371879,0.33423,0.317972,0.264574,0.285714
0,0.72973,0.680672,0.150442,0.373473,0.323134,0.357472,0.267564,0.321429
0.5,0.72973,0.689076,0.132743,0.326191,0.309684,0.239631,0.239163,0.285714
0.5,0.72973,0.705882,0.137168,0.363025,0.299933,0.328506,0.282511,0.285714
0,0.736486,0.697479,0.119469,0.360368,0.356759,0.263331,0.245142,0.25
0,0.736486,0.663866,0.176991,0.30317,0.287492,0.200132,0.238166,0.25
0.5,0.736486,0.714286,0.141593,0.393306,0.378278,0.321264,0.278525,0.25
0.5,0.743243,0.722689,0.154867,0.486099,0.492603,0.356814,0.329347,0.285714
0,0.743243,0.714286,0.163717,0.426598,0.394082,0.381172,0.283508,0.25
0,0.75,0.697479,0.137168,0.40039,0.395427,0.277156,0.284504,0.25
0,0.75,0.747899,0.154867,0.44714,0.378278,0.402897,0.339811,0.321429
0.5,0.756757,0.739496,0.013274,0.40889,0.343309,0.404872,0.285999,0.285714
0,0.763514,0.773109,0.146018,0.484151,0.424344,0.44898,0.355257,0.321429
0,0.77027,0.798319,0.172566,0.491588,0.434095,0.387097,0.370703,0.321429
0.5,0.77027,0.714286,0.150442,0.401098,0.354405,0.333772,0.302441,0.321429
0.5,0.777027,0.747899,0.168142,0.517797,0.430733,0.445688,0.421525,0.285714
0,0.777027,0.747899,0.137168,0.425004,0.379287,0.412113,0.29148,0.357143
0,0.783784,0.773109,0.141593,0.463255,0.371217,0.485188,0.342302,0.357143
0.5,0.783784,0.764706,0.154867,0.500443,0.395091,0.489796,0.361236,0.321429
0.5,0.790541,0.798319,0.163717,0.476005,0.36651,0.355497,0.472845,0.357143
0,0.797297,0.789916,0.141593,0.482026,0.422327,0.366689,0.337319,0.25
1,0.797297,0.747899,0.150442,0.458828,0.405178,0.382488,0.356751,0.285714
0.5,0.804054,0.756303,0.181416,0.482557,0.407868,0.39763,0.350274,0.285714
0.5,0.824324,0.815126,0.190265,0.602267,0.445864,0.480579,0.470354,0.464286
0,0.824324,0.781513,0.146018,0.537276,0.469401,0.484529,0.39711,0.321429
0.5,0.831081,0.815126,0.137168,0.514255,0.418964,0.408163,0.387145,0.285714
0,0.831081,0.798319,0.185841,0.559943,0.493948,0.532587,0.383657,0.392857
0.5,0.831081,0.798319,0.150442,0.549495,0.533625,0.458196,0.366716,0.285714
0,0.837838,0.848739,0.163717,0.615548,0.594486,0.488479,0.434479,0.321429
0,0.844595,0.857143,0.159292,0.619444,0.60121,0.44108,0.44295,0.285714
0,0.844595,0.87395,0.168142,0.804321,0.735709,0.549704,0.63428,0.392857
0.5,0.844595,0.789916,0.168142,0.582433,0.573974,0.403555,0.396612,0.285714
0.5,0.851351,0.831933,0.150442,0.431025,0.429388,0.310072,0.298455,0.285714
0.5,0.858108,0.848739,0.159292,0.584381,0.493611,0.500987,0.449427,0.357143
0,0.864865,0.831933,0.168142,0.709226,0.703093,0.535221,0.504235,0.392857
0,0.864865,0.806723,0.168142,0.592704,0.597176,0.411455,0.41704,0.321429
0.5,0.871622,0.882353,0.172566,0.744112,0.689644,0.631336,0.534131,0.321429
0.5,0.871622,0.831933,0.176991,0.706393,0.606927,0.616853,0.518186,0.321429
0,0.871622,0.857143,0.128319,0.419692,0.464022,0.255431,0.266069,0.25
0,0.878378,0.756303,0.163717,0.699841,0.689307,0.559579,0.447434,0.392857
0.5,0.885135,0.87395,0.163717,0.664955,0.62542,0.499671,0.479322,0.392857
0,0.891892,0.890756,0.163717,0.751549,0.639543,0.723502,0.496761,0.357143
0,0.905405,0.857143,0.190265,0.683195,0.601883,0.603028,0.496761,0.357143
0.5,0.912162,0.865546,0.185841,0.791217,0.745124,0.683344,0.541604,0.357143
0.5,0.918919,0.957983,0.185841,0.886488,0.803968,0.674786,0.674639,0.357143
0,0.918919,0.882353,0.181416,0.709934,0.557162,0.527979,0.59143,0.321429
0.5,0.952703,0.966387,0.190265,0.940322,1,0.655695,0.582461,0.357143
1,0.148649,0.537815,0.106195,0.163804,0.131137,0.136932,0.147982,0.178571
1,0.22973,0.252101,0.053097,0.026386,0.022192,0.017775,0.01993,0.107143
1,0.236486,0.218487,0.057522,0.023552,0.019166,0.017775,0.020927,0.142857
1,0.236486,0.226891,0.057522,0.028865,0.025555,0.019092,0.023418,0.142857
1,0.27027,0.235294,0.079646,0.039136,0.035978,0.038183,0.033881,0.178571
1,0.310811,0.268908,0.057522,0.037365,0.028917,0.026333,0.036373,0.142857
1,0.317568,0.285714,0.061947,0.036657,0.291863,0.019092,0.038366,0.142857
1,0.324324,0.294118,0.070796,0.04799,0.035978,0.040158,0.04285,0.142857
1,0.324324,0.294118,0.061947,0.039844,0.030262,0.030283,0.036871,0.142857
1,0.337838,0.285714,0.066372,0.048521,0.037323,0.041475,0.088191,0.178571
1,0.344595,0.327731,0.084071,0.073136,0.067922,0.05135,0.050324,0.214286
1,0.344595,0.252101,0.084071,0.055782,0.05111,0.041475,0.041854,0.142857
1,0.351351,0.319328,0.079646,0.070657,0.063887,0.052666,0.046338,0.214286
1,0.358108,0.327731,0.079646,0.062688,0.051446,0.042791,0.053313,0.178571
1,0.364865,0.336134,0.084071,0.068178,0.061533,0.048058,0.053313,0.178571
1,0.364865,0.336134,0.075221,0.070303,0.069939,0.048058,0.048331,0.142857
1,0.371622,0.361345,0.066372,0.075438,0.066577,0.046741,0.063279,0.178571
1,0.371622,0.336134,0.079646,0.062511,0.056826,0.0395,0.050822,0.25
1,0.385135,0.361345,0.075221,0.068709,0.058171,0.045425,0.062282,0.107143
1,0.391892,0.361345,0.075221,0.065699,0.0538,0.054641,0.056303,0.178571
1,0.391892,0.361345,0.075221,0.068709,0.054808,0.048716,0.058296,0.214286
1,0.391892,0.352941,0.075221,0.07473,0.062878,0.063858,0.058296,0.214286
1,0.398649,0.394958,0.079646,0.085886,0.05918,0.085583,0.073244,0.214286
1,0.398649,0.378151,0.075221,0.076147,0.072966,0.045425,0.060289,0.178571
1,0.405405,0.394958,0.084071,0.07473,0.063887,0.053325,0.059292,0.142857
1,0.405405,0.394958,0.075221,0.083761,0.078682,0.058591,0.067763,0.214286
1,0.405405,0.369748,0.079646,0.076501,0.06187,0.052666,0.073742,0.178571
1,0.405405,0.369748,0.084071,0.086595,0.073302,0.053983,0.075735,0.178571
1,0.405405,0.378151,0.070796,0.071011,0.054808,0.062541,0.063279,0.25
1,0.405405,0.361345,0.075221,0.076501,0.062878,0.050691,0.068261,0.214286
1,0.412162,0.369748,0.097345,0.089959,0.073302,0.069783,0.073742,0.178571
1,0.412162,0.361345,0.070796,0.073845,0.057498,0.054641,0.068261,0.25
1,0.418919,0.394958,0.079646,0.091907,0.073974,0.077683,0.072745,0.285714
1,0.418919,0.378151,0.075221,0.076324,0.06456,0.049375,0.065272,0.25
1,0.418919,0.411765,0.084071,0.106251,0.101547,0.080316,0.071749,0.214286
1,0.418919,0.378151,0.079646,0.080043,0.068258,0.054641,0.063777,0.142857
1,0.425676,0.411765,0.084071,0.114928,0.111298,0.075049,0.087195,0.214286
1,0.432432,0.420168,0.09292,0.099876,0.075656,0.077683,0.092676,0.25
1,0.432432,0.403361,0.084071,0.095803,0.076664,0.081633,0.083209,0.25
1,0.432432,0.361345,0.088496,0.105012,0.096503,0.079658,0.080219,0.142857
1,0.439189,0.394958,0.088496,0.094032,0.080363,0.078999,0.074738,0.142857
1,0.445946,0.386555,0.079646,0.09297,0.084398,0.065833,0.073244,0.178571
1,0.452703,0.470588,0.097345,0.116168,0.104909,0.092166,0.167912,0.214286
1,0.466216,0.420168,0.079646,0.11546,0.112307,0.080316,0.080219,0.178571
1,0.472973,0.453782,0.097345,0.117407,0.115669,0.058591,0.098156,0.214286
1,0.472973,0.445378,0.088496,0.107491,0.084062,0.078341,0.104136,0.214286
1,0.472973,0.428571,0.079646,0.105897,0.092468,0.084924,0.078226,0.214286
1,0.47973,0.478992,0,0.150877,0.138198,0.112574,0.113104,0.25
1,0.47973,0.436975,0.084071,0.133168,0.117014,0.104674,0.102641,0.25
1,0.486486,0.436975,0.097345,0.129803,0.107935,0.093483,0.118087,0.214286
1,0.493243,0.478992,0.106195,0.154418,0.14156,0.108624,0.118087,0.285714
1,0.506757,0.462185,0.09292,0.15796,0.139206,0.116524,0.118087,0.285714
1,0.513514,0.487395,0.09292,0.141137,0.109617,0.098749,0.124066,0.25
0.5,0.513514,0.521008,0.10177,0.151762,0.123067,0.14154,0.122571,0.25
1,0.513514,0.462185,0.088496,0.131043,0.240081,0.101382,0.108122,0.25
1,0.52027,0.512605,0.09292,0.164335,0.148958,0.129691,0.108122,0.214286
1,0.52027,0.495798,0.09292,0.130512,0.105245,0.100724,0.112108,0.285714
0.5,0.52027,0.521008,0.110619,0.168762,0.137861,0.136932,0.139013,0.25
1,0.527027,0.478992,0.097345,0.121835,0.095158,0.095458,0.111111,0.357143
1,0.533784,0.521008,0.088496,0.144856,0.117014,0.111916,0.133034,0.25
1,0.533784,0.504202,0.159292,0.169293,0.137525,0.137591,0.14848,0.25
1,0.533784,0.504202,0.106195,0.138481,0.111634,0.115866,0.113104,0.25
1,0.540541,0.504202,0.088496,0.177616,0.169805,0.119157,0.138017,0.25
1,0.540541,0.546218,0.106195,0.155481,0.119368,0.115866,0.14848,0.25
1,0.540541,0.512605,0.097345,0.173543,0.141224,0.144174,0.147982,0.25
1,0.547297,0.529412,0.110619,0.191783,0.163416,0.132324,0.16293,0.285714
1,0.547297,0.504202,0.10177,0.166637,0.138198,0.146807,0.130045,0.25
1,0.547297,0.521008,0.088496,0.162564,0.147613,0.109282,0.133034,0.25
1,0.567568,0.504202,0.106195,0.175137,0.143241,0.136932,0.147484,0.25
1,0.567568,0.546218,0.115044,0.180804,0.146268,0.152074,0.157947,0.214286
0,0.567568,0.571429,0.106195,0.195148,0.149966,0.180382,0.164923,0.25
1,0.574324,0.546218,0.119469,0.209669,0.197377,0.136274,0.154459,0.285714
0,0.574324,0.613445,0.119469,0.238888,0.202421,0.185648,0.204285,0.285714
1,0.574324,0.537815,0.128319,0.204533,0.160054,0.180382,0.18286,0.285714
1,0.574324,0.596639,0.123894,0.233575,0.173167,0.213298,0.193822,0.285714
1,0.574324,0.537815,0.110619,0.200992,0.173504,0.162607,0.154958,0.214286
1,0.574324,0.571429,0.123894,0.219409,0.196032,0.157999,0.192825,0.285714
1,0.581081,0.588235,0.115044,0.212325,0.202085,0.144174,0.177877,0.25
1,0.581081,0.546218,0.106195,0.209669,0.17384,0.188282,0.177877,0.214286
1,0.581081,0.571429,0.09292,0.19444,0.166106,0.134957,0.168909,0.25
1,0.594595,0.546218,0.106195,0.220648,0.218897,0.169849,0.157947,0.214286
1,0.594595,0.613445,0.119469,0.251107,0.225958,0.18894,0.20279,0.428571
1,0.594595,0.579832,0.119469,0.245971,0.214526,0.164582,0.172895,0.285714
1,0.601351,0.579832,0.115044,0.205596,0.156019,0.179065,0.177877,0.321429
1,0.601351,0.571429,0.110619,0.234107,0.201412,0.171824,0.188341,0.285714
1,0.608108,0.579832,0.110619,0.245971,0.247478,0.181698,0.161933,0.285714
0,0.608108,0.613445,0.137168,0.297503,0.287155,0.185648,0.202292,0.285714
1,0.614865,0.605042,0.115044,0.245086,0.261937,0.14549,0.164923,0.285714
1,0.614865,0.613445,0.137168,0.28617,0.317081,0.14549,0.189836,0.321429
1,0.614865,0.605042,0.097345,0.202763,0.169132,0.161949,0.186846,0.285714
1,0.614865,0.621849,0.115044,0.271117,0.281103,0.157999,0.207773,0.285714
1,0.621622,0.579832,0.119469,0.212679,0.194015,0.158657,0.151968,0.285714
1,0.621622,0.605042,0.132743,0.203471,0.241089,0.17709,0.22272,0.25
0.5,0.621622,0.596639,0.115044,0.252346,0.224613,0.18894,0.205282,0.285714
0,0.621622,0.638655,0.132743,0.253232,0.23302,0.189598,0.191829,0.285714
0.5,0.628378,0.613445,0.128319,0.305826,0.289509,0.213957,0.215247,0.321429
1,0.628378,0.613445,0.123894,0.256596,0.214862,0.189598,0.226707,0.285714
1,0.635135,0.638655,0.119469,0.272534,0.249496,0.194207,0.224714,0.25
0.5,0.635135,0.655462,0.132743,0.282628,0.237054,0.213957,0.204783,0.285714
1,0.635135,0.630252,0.132743,0.257305,0.202421,0.172482,0.252118,0.321429
1,0.635135,0.588235,0.119469,0.209846,0.180901,0.155365,0.18286,0.25
1,0.641892,0.630252,0.128319,0.278909,0.251177,0.22449,0.220727,0.357143
0.5,0.641892,0.588235,0.110619,0.229857,0.198722,0.179724,0.197808,0.285714
0,0.641892,0.630252,0.132743,0.309014,0.277068,0.250165,0.24564,0.285714
1,0.641892,0.638655,0.123894,0.266159,0.220242,0.204082,0.230194,0.321429
1,0.641892,0.621849,0.119469,0.258013,0.222932,0.202765,0.212755,0.285714
0,0.648649,0.647059,0.123894,0.307597,0.273033,0.20474,0.252616,0.285714
1,0.648649,0.630252,0.137168,0.261201,0.210155,0.188282,0.277529,0.321429
1,0.648649,0.630252,0.123894,0.270763,0.228648,0.21659,0.227703,0.285714
1,0.648649,0.621849,0.128319,0.279263,0.233692,0.231731,0.22272,0.285714
1,0.655405,0.621849,0.119469,0.289888,0.249159,0.242923,0.233682,0.285714
1,0.655405,0.621849,0.128319,0.242961,0.207465,0.171165,0.21425,0.285714
0.5,0.655405,0.655462,0.137168,0.432796,0.373571,0.423963,0.267065,0.321429
1,0.655405,0.672269,0.128319,0.344254,0.367182,0.211982,0.232686,0.285714
1,0.662162,0.647059,0.154867,0.308659,0.27774,0.275839,0.207773,0.357143
0.5,0.662162,0.663866,0.128319,0.300159,0.282784,0.221198,0.22272,0.25
0,0.662162,0.655462,0.132743,0.281211,0.243779,0.241606,0.216741,0.25
0,0.662162,0.563025,0.110619,0.262794,0.236046,0.170507,0.166418,0.357143
1,0.668919,0.663866,0.128319,0.265274,0.189307,0.288348,0.219233,0.321429
1,0.668919,0.663866,0.119469,0.280503,0.255884,0.185648,0.242651,0.25
0.5,0.668919,0.680672,0.119469,0.346202,0.266308,0.331797,0.263079,0.285714
0,0.668919,0.638655,0.150442,0.308482,0.256221,0.24029,0.268062,0.321429
1,0.668919,0.647059,0.115044,0.270763,0.232683,0.234365,0.199801,0.321429
0,0.668919,0.638655,0.110619,0.316805,0.256893,0.240948,0.272546,0.285714
0.5,0.675676,0.613445,0.119469,0.302816,0.309348,0.19289,0.210264,0.321429
0.5,0.675676,0.714286,0.146018,0.381087,0.342972,0.275181,0.303438,0.285714
0,0.675676,0.680672,0.137168,0.315212,0.296234,0.231073,0.217738,0.321429
0,0.682432,0.680672,0.137168,0.50912,0.450908,0.358789,0.292975,0.321429
0,0.682432,0.672269,0.119469,0.281034,0.271688,0.219223,0.201794,0.321429
0.5,0.682432,0.655462,0.132743,0.30317,0.268325,0.20474,0.250623,0.25
0,0.689189,0.689076,0.137168,0.32318,0.305649,0.258065,0.232686,0.285714
0,0.689189,0.731092,0.163717,0.414025,0.35037,0.333114,0.332337,0.321429
1,0.689189,0.705882,0.141593,0.371348,0.322125,0.307439,0.282511,0.321429
0,0.689189,0.680672,0.146018,0.39366,0.391056,0.308097,0.27155,0.321429
0,0.689189,0.697479,0.146018,0.498318,0.537323,0.300856,0.292476,0.321429
0,0.689189,0.705882,0.132743,0.376483,0.356759,0.261356,0.285999,0.321429
0,0.689189,0.663866,0.159292,0.282451,0.225286,0.243581,0.234679,0.25
1,0.695946,0.655462,0.119469,0.272534,0.219906,0.229098,0.227703,0.285714
0,0.695946,0.697479,0.159292,0.419692,0.401816,0.298223,0.307424,0.285714
0,0.695946,0.672269,0.137168,0.31291,0.260256,0.246873,0.272546,0.321429
0.5,0.702703,0.689076,0.132743,0.346379,0.276059,0.257406,0.223219,0.321429
0.5,0.702703,0.689076,0.137168,0.36267,0.311701,0.146807,0.302441,0.392857
0,0.709459,0.705882,0.150442,0.400035,0.340955,0.357472,0.306428,0.321429
0,0.709459,0.714286,0.137168,0.35842,0.302623,0.247531,0.322372,0.357143
1,0.709459,0.705882,0.132743,0.395962,0.379287,0.323897,0.267564,0.321429
0.5,0.709459,0.689076,0.137168,0.367629,0.319099,0.328506,0.277529,0.357143
0.5,0.709459,0.672269,0.128319,0.314326,0.281103,0.225148,0.266567,0.321429
0,0.709459,0.680672,0.137168,0.339118,0.298924,0.24819,0.292476,0.357143
1,0.716216,0.722689,0.132743,0.437755,0.424008,0.296906,0.327354,0.357143
0,0.716216,0.731092,0.123894,0.344785,0.281103,0.270573,0.312407,0.321429
1,0.716216,0.638655,0.115044,0.31893,0.289845,0.22844,0.257598,0.357143
0.5,0.716216,0.705882,0.154867,0.380379,0.310693,0.288348,0.332337,0.285714
0.5,0.716216,0.697479,0.141593,0.383035,0.362811,0.290981,0.272546,0.392857
0,0.722973,0.663866,0.132743,0.307774,0.273033,0.240948,0.247633,0.321429
0,0.722973,0.714286,0.146018,0.43988,0.426026,0.337722,0.302441,0.392857
0,0.722973,0.705882,0.150442,0.362848,0.291863,0.306781,0.300947,0.321429
1,0.722973,0.689076,0.132743,0.339472,0.301614,0.226465,0.283508,0.285714
0,0.722973,0.714286,0.150442,0.401983,0.306321,0.381172,0.344295,0.321429
0,0.722973,0.680672,0.141593,0.353462,0.33154,0.258723,0.272546,0.321429
0.5,0.72973,0.705882,0.137168,0.354879,0.300269,0.253456,0.286996,0.321429
0,0.72973,0.697479,0.146018,0.398796,0.299597,0.288348,0.337319,0.321429
0,0.72973,0.747899,0.150442,0.372587,0.325151,0.299539,0.292476,0.321429
0.5,0.72973,0.705882,0.146018,0.361608,0.329186,0.256748,0.300947,0.392857
0,0.72973,0.705882,0.150442,0.39915,0.321789,0.396972,0.297459,0.321429
0,0.72973,0.714286,0.154867,0.395254,0.29926,0.420013,0.297459,0.285714
0.5,0.72973,0.705882,0.137168,0.394192,0.324815,0.277814,0.352267,0.321429
0,0.736486,0.764706,0.154867,0.453161,0.383658,0.313364,0.387145,0.321429
0,0.736486,0.739496,0.159292,0.443953,0.387021,0.333772,0.352267,0.392857
0.5,0.736486,0.747899,0.132743,0.457234,0.400134,0.412113,0.351271,0.321429
0.5,0.736486,0.705882,0.141593,0.399327,0.310693,0.352864,0.327354,0.321429
0,0.743243,0.672269,0.150442,0.382504,0.332549,0.308097,0.312407,0.285714
0.5,0.743243,0.756303,0.154867,0.406588,0.367518,0.336406,0.301943,0.357143
0.5,0.743243,0.773109,0.141593,0.446963,0.383658,0.428571,0.318386,0.285714
0.5,0.743243,0.714286,0.137168,0.425536,0.393746,0.314022,0.315894,0.392857
0.5,0.75,0.722689,0.150442,0.466974,0.399126,0.453588,0.342302,0.285714
1,0.75,0.756303,0.159292,0.449796,0.404506,0.387755,0.312407,0.357143
0,0.75,0.722689,0.128319,0.375421,0.339946,0.234365,0.333832,0.392857
1,0.75,0.705882,0.128319,0.374889,0.346671,0.288348,0.277529,0.321429
0,0.75,0.739496,0.141593,0.3864,0.333557,0.290323,0.312407,0.392857
0,0.756757,0.731092,0.141593,0.389233,0.35844,0.244898,0.3428,0.321429
0.5,0.756757,0.747899,0.146018,0.516203,0.473436,0.347597,0.387145,0.285714
0.5,0.756757,0.739496,0.154867,0.428192,0.474781,0.35813,0.320379,0.285714
0,0.756757,0.705882,0.150442,0.421994,0.349361,0.35418,0.363727,0.321429
0,0.756757,0.764706,0.137168,0.348504,0.271688,0.296248,0.307424,0.321429
0,0.763514,0.857143,0.20354,0.537985,0.432414,0.489138,0.403089,0.5
0,0.763514,0.789916,0.159292,0.464494,0.326496,0.39368,0.404584,0.321429
0,0.77027,0.764706,0.141593,0.418452,0.373235,0.313364,0.342302,0.357143
0,0.77027,0.747899,0.172566,0.495484,0.413921,0.462146,0.369706,0.321429
0,0.77027,0.789916,0.141593,0.533203,0.500672,0.321922,0.429497,0.357143
0.5,0.777027,0.756303,0.146018,0.410129,0.321116,0.360105,0.346288,0.357143
0.5,0.777027,0.89916,0.19469,0.587923,0.517149,0.497038,0.431988,0.357143
0,0.777027,0.789916,0.154867,0.543474,0.460995,0.471363,0.402093,0.357143
0,0.777027,0.764706,0.168142,0.545422,0.480498,0.491113,0.372197,0.285714
0.5,0.777027,0.764706,0.150442,0.554277,0.48655,0.458855,0.388142,0.321429
0.5,0.783784,0.789916,0.168142,0.480786,0.378615,0.422646,0.395615,0.321429
0,0.783784,0.806723,0.181416,0.581725,0.490585,0.472679,0.456901,0.428571
0.5,0.783784,0.781513,0.168142,0.514432,0.402824,0.508229,0.380169,0.321429
0,0.783784,0.731092,0.154867,0.480432,0.429388,0.386438,0.362232,0.321429
0.5,0.790541,0.739496,0.185841,0.547547,0.486214,0.463463,0.389636,0.321429
0.5,0.790541,0.773109,0.150442,0.472817,0.412912,0.410797,0.354758,0.321429
0.5,0.797297,0.798319,0.159292,0.52736,0.426026,0.449638,0.431988,0.321429
0.5,0.804054,0.798319,0.199115,0.552329,0.422999,0.640553,0.369706,0.357143
0.5,0.804054,0.756303,0.154867,0.358597,0.293544,0.356155,0.371699,0.321429
